frdmevr2,rc-yth think: close frnds feel abt yth try marijuana,,,,,,,,,,
frdmjmon,rc-yth think: clse frnds feel abt yth use marijuana mon,,,,,,,,,,
frdadly2,rc-yth think: clse frnd feel abt yth have 1-2 alc/day,,,,,,,,,,
talkprob,rc-who yth talks with about serious problems,,,,,,,,,,
prtalk3,rc-talked with parent about danger tob/alc/drg,,,,,,,,,,
prbsolv2,rc-participated in prbslv/commskill/selfesteem group,,,,,,,,,,
previol2,rc-participated in violence prevention program,,,,,,,,,,
prvdrgo2,rc-participated in substance prev program outside school,,,,,,,,,,
grpcnsl2,rc-participated in program to help substance use,,,,,,,,,,
pregpgm2,rc-participated in preg/std prevention program,,,,,,,,,,
ythact2,rc-yth participated in youth activities,,,,,,,,,,
drprvme3,rc-yth seen alc or drug prevention message outside school,,,,,,,,,,
anyeduc3,rc-yth had any drug or alcohol education in school,,,,,,,,,,
rlgattd,rc-number times attend religious services in pst yr,,,,,,,,,,
rlgimpt,rc-religious beliefs very important in life,,,,,,,,,,
rlgdcsn,rc-religious beliefs influence life decisions,,,,,,,,,,
rlgfrnd,rc-important for friends to share religious beliefs,,,,,,,,,,
yusuithkyr,rc-youth seriously thought about killing self past year,,,,,,,,,,
yucosuithk2,rc-yth seriously thought about killing self due covid py,,,,,,,,,,
yusuiplnyr,rc-youth made plans to kill self in past year,,,,,,,,,,
yucosuipln2,rc-yth made plans to kill self due to covid-19 past year,,,,,,,,,,
dstnrv30,how often felt nervous past 30 days,,,,,,,,,,
dsthop30,how often felt hopeless past 30 days,,,,,,,,,,
dstrst30,how often felt restless/fidgety pst 30 dys,,,,,,,,,,
dstchr30,how often felt sad nothing could cheer you up,,,,,,,,,,
dsteff30,how oft felt everything effort pst 30 dys,,,,,,,,,,
dstngd30,how oft felt down/wthlss/no good pst 30 dys,,,,,,,,,,
dstworst,mon in pst 12 mos felt worse than pst 30 dys,,,,,,,,,,
dstnrv12,"how oft felt nervous in worst month, pst 12 mos",,,,,,,,,,
dsthop12,how often felt hopeless in worst month,,,,,,,,,,
dstrst12,how often felt restless in worst month,,,,,,,,,,
dstchr12,"how often couldn""t be cheered up in worst month",,,,,,,,,,
dsteff12,how oft felt everything an effort in worst mon,,,,,,,,,,
dstngd12,how often felt no good in worst month,,,,,,,,,,
impremem,difficulty remembering one mo in pst 12 mos,,,,,,,,,,
impconcn,difficulty concentrating one mo in pst 12 mos,,,,,,,,,,
impgout,difficulty going out one mo in pst 12 mo,,,,,,,,,,
impgoutm,emotional problems keep you from leaving house,,,,,,,,,,
imppeop,difficulty dealing w strangers one mo in pst 12 m,,,,,,,,,,
imppeopm,emotional problems keep you from dealing w stragr,,,,,,,,,,
impsoc,difficulty participate in social act 1 mo /12 mo,,,,,,,,,,
impsocm,emotional probs keep you from part in social,,,,,,,,,,
imphhld,difficulty house respons one mo in pst 12 mo,,,,,,,,,,
imphhldm,emotionl probs make keep you frm taking care hous,,,,,,,,,,
impresp,difficulty work respons one mo in pst 12 mo,,,,,,,,,,
imprespm,did emotional probs keep you from work/school,,,,,,,,,,
impwork,difficulty doing daily work one mo in pst 12 mo,,,,,,,,,,
impweeks,num weeks have difficulties because of mentl hlth,,,,,,,,,,
impdyfrq,how many days in week did you have difficulties,,,,,,,,,,
impydays,how many day in past yr you were unable to work,,,,,,,,,,
suicthnk,seriously think about killing self pst 12 mos,,,,,,,,,,
cosuithnk,adult think about killing yourself due to covid-19,,,,,,,,,,
suiplanyr,adult make plans to kill self pst 12 mos,,,,,,,,,,
cosuiplnyr,adult make plan to kill yourself due to covid-19,,,,,,,,,,
ksslr6moned,k6 total score in past month,,,,,,,,,,
ksslr6yred,k6 total score in past year,,,,,,,,,,
whodassced,whodas total score,,,,,,,,,,
whodasdaed,alternative whodas score,,,,,,,,,,
irdstnrv30,how often felt nervous past 30 days - imp rev,,,,,,,,,,
iidstnrv30,how often felt nervous past 30 days - imp ind,,,,,,,,,,
irdsthop30,how often felt hopeless past 30 days - imp rev,,,,,,,,,,
iidsthop30,how often felt hopeless past 30 days - imp ind,,,,,,,,,,
irdstrst30,how often felt restless/fidgety past 30 days - imp rev,,,,,,,,,,
iidstrst30,how often felt restless/fidgety past 30 days - imp ind,,,,,,,,,,
irdstchr30,"how often felt couldn""t be cheered up pst 30 dys - imp rev",,,,,,,,,,
iidstchr30,"how often felt couldn""t be cheered up pst 30 dys - imp ind",,,,,,,,,,
irdsteff30,how often felt everything effort past 30 days - imp rev,,,,,,,,,,
iidsteff30,how often felt everything effort past 30 days - imp ind,,,,,,,,,,
irdstngd30,how often felt down/wthlss/no good past 30 days - imp rev,,,,,,,,,,
iidstngd30,how often felt down/wthlss/no good past 30 days - imp ind,,,,,,,,,,
irdstworst,month in past 12 mos felt worse than past 30 days - imp rev,,,,,,,,,,
iidstworst,month in past 12 mos felt worse than past 30 days - imp ind,,,,,,,,,,
irdstnrv12,how often felt nervous wrst month - imp rev,,,,,,,,,,
iidstnrv12,how often felt nervous wrst month - imp ind,,,,,,,,,,
irdsthop12,how often felt hopeless wrst month - imp rev,,,,,,,,,,
iidsthop12,how often felt hopeless wrst month - imp ind,,,,,,,,,,
irdstrst12,how often felt restless/fidgety wrst month - imp rev,,,,,,,,,,
iidstrst12,how often felt restless/fidgety wrst month - imp ind,,,,,,,,,,
irdstchr12,"how often felt couldn""t be cheered up wrst month - imp rev",,,,,,,,,,
iidstchr12,"how often felt couldn""t be cheered up wrst month - imp ind",,,,,,,,,,
irdsteff12,how often felt everything effort wrst month - imp rev,,,,,,,,,,
iidsteff12,how often felt everything effort wrst month - imp ind,,,,,,,,,,
irdstngd12,how often felt down/wthlss/no good wrst month - imp rev,,,,,,,,,,
iidstngd12,how often felt down/wthlss/no good wrst month - imp ind,,,,,,,,,,
irimpremem,difficulty remembering one mo in pst 12 mos - imp rev,,,,,,,,,,
iiimpremem,difficulty remembering one mo in pst 12 mos - imp ind,,,,,,,,,,
irimpconcn,difficulty concentrating one mo in pst 12 mos - imp rev,,,,,,,,,,
iiimpconcn,difficulty concentrating one mo in pst 12 mos - imp ind,,,,,,,,,,
irimpgout,difficulty going out one mo in pst 12 mos - imp rev,,,,,,,,,,
iiimpgout,difficulty going out one mo in pst 12 mos - imp ind,,,,,,,,,,
irimpgoutm,emotional problems keep you from leaving house - imp rev,,,,,,,,,,
iiimpgoutm,emotional problems keep you from leaving house - imp ind,,,,,,,,,,
irimppeop,difficulty dealing w strngers one mo in pst 12 mos - imp rev,,,,,,,,,,
iiimppeop,difficulty dealing w strngers one mo in pst 12 mos - imp ind,,,,,,,,,,
irimppeopm,emotional problems keep you from dealing w strngrs - imp rev,,,,,,,,,,
iiimppeopm,emotional prblms keep you from dealing w strngrs - imp ind,,,,,,,,,,
irimpsoc,difficulty part in social act one mo in pst 12 mos - imp rev,,,,,,,,,,
iiimpsoc,difficulty part in social act one mo in pst 12 mos - imp ind,,,,,,,,,,
irimpsocm,emotional problems keep you from social act - imp rev,,,,,,,,,,
iiimpsocm,emotional problems keep you from social act - imp ind,,,,,,,,,,
irimphhld,difficulty hhld respons one mo in pst 12 mos - imp rev,,,,,,,,,,
iiimphhld,difficulty hhld respons one mo in pst 12 mos - imp ind,,,,,,,,,,
irimphhldm,emotional problems keep you from hhld resp - imp rev,,,,,,,,,,
iiimphhldm,emotional problems keep you from hhld resp - imp ind,,,,,,,,,,
irimpresp,difficulty work respons one mo in pst 12 mos - imp rev,,,,,,,,,,
iiimpresp,difficulty work respons one mo in pst 12 mos - imp ind,,,,,,,,,,
irimprespm,emotional problems keep you from work or school - imp rev,,,,,,,,,,
iiimprespm,emotional problems keep you from work or school - imp ind,,,,,,,,,,
irimpwork,difficulty doing daily work one mo in pst 12 mos - imp rev,,,,,,,,,,
iiimpwork,difficulty doing daily work one mo in pst 12 mos - imp ind,,,,,,,,,,
irsuicthnk,adult seriously thought about killing self pst yr - imp rev,,,,,,,,,,
iisuicthnk,adult seriously thought about killing self pst yr - imp ind,,,,,,,,,,
ircosuithnk,adult thought of killing self due to covid-19 py - imp rev,,,,,,,,,,
iicosuithnk,adult thought of killing self due to covid-19 py - imp ind,,,,,,,,,,
irsuiplanyr,adult made plans to kill self in pst yr - imp rev,,,,,,,,,,
iisuiplanyr,adult made plans to kill self in pst yr - imp ind,,,,,,,,,,
ircosuiplnyr,adult made plans to kill self due to covid-19 py - imp rev,,,,,,,,,,
iicosuiplnyr,adult made plans to self due to covid-19 py - imp ind,,,,,,,,,,
irsuitryyr,adult attempted to kill self in pst yr - imp rev,,,,,,,,,,
iisuitryyr,adult attempted to kill self in pst yr - imp ind,,,,,,,,,,
ircosuitryyr,adult attempted to kill self due to covid-19 py - imp rev,,,,,,,,,,
iicosuitryyr,adult attempted to kill self due to covid-19 py - imp ind,,,,,,,,,,
ksslr6mon,rc-k6 total score in past month,,,,,,,,,,
spdpstmon,rc-past month serious pscyhological distress indicator,,,,,,,,,,
ksslr6yr,rc-k6 total score in past year,,,,,,,,,,
ksslr6max,rc-worst k6 total score in past year,,,,,,,,,,
spdpstyr,rc-past year serious pscyhological distress indicator,,,,,,,,,,
aksslr6wrst,rc-alternative worst k6 total score,,,,,,,,,,
whodastotsc,rc-whodas total score,,,,,,,,,,
whodasdasc,rc-alternative whodas score,,,,,,,,,,
smipppy,rc-imp predicted serious mental illness prob py,,,,,,,,,,
smipy,rc-imp smi ind (1/0) based on predicted smi prob py,,,,,,,,,,
amipy,rc-imp ami ind (1/0) based on predicted smi prob py,,,,,,,,,,
smmipy,rc-imp smmi ind (1/0) based on predicted smi prob py,,,,,,,,,,
mmipy,rc-imp mod mi ind (1/0) based on pred smi prob py,,,,,,,,,,
lmipy,rc-imp mild mi ind (1/0) based on pred smi prob py,,,,,,,,,,
lmmipy,rc-imp lmmi ind (1/0) based on predicted smi prob py,,,,,,,,,,
micatpy,rc-imp categorical mi indicator py,,,,,,,,,,
smisud5any,rc-imp smi and sub use disorder - past year-dsm-5 - any,,,,,,,,,,
amisud5any,rc-imp ami and sub use disorder - past year-dsm-5 - any,,,,,,,,,,
lmmisud5any,rc-imp lmmi and sub use disorder - past year-dsm-5 - any,,,,,,,,,,
smirsud5any,rc-imp smi or sub use disorder - past year-dsm-5 - any,,,,,,,,,,
smisud5anyo,"rc-only imp smi, only sud, both, or neither - py-dsm-5-any",,,,,,,,,,
amirsud5any,rc-imp ami or sub use disorder - past year-dsm-5 - any,,,,,,,,,,
amisud5anyo,"rc-only imp ami, only sud, both, or neither - py-dsm-5-any",,,,,,,,,,
adsuitpayr,"rc-adult thought about, planned, or attempted suicide - py",,,,,,,,,,
adsuitpacom,rc-adult py suicide thoughts/plans/attempts combinations,,,,,,,,,,
addprev,several days or lngr when felt sad/empty/dprsd,,,,,,,,,,
addscev,several days or lngr felt discouraged abt life,,,,,,,,,,
adlosev,ever had per of time lst intrst in enjoyable thgs,,,,,,,,,,
addpdisc,feel discrgd about life when sad/empty/depressed,,,,,,,,,,
addplsin,ever lose int in things when sad/empty/depressed,,,,,,,,,,
addslsin,ever lose int in thngs when feeling discourgaged,,,,,,,,,,
adlsi2wk,period of time lasted every day for 2 wks /lngr,,,,,,,,,,
addpr2wk,time when [feelfill] lstd evrydy 2 wks or lngr,,,,,,,,,,
adwrhrs,time that most severe/frequent mood lasted,,,,,,,,,,
adwrdst,how severe was emotional distress during 2 wks,,,,,,,,,,
adwrchr,emot distrss so severe nothing could cheer you up,,,,,,,,,,
adwrimp,emot distrss so severe could nt do dly activities,,,,,,,,,,
addpprob,ever have oth prblms during 2 wks or longer,,,,,,,,,,
adwrprob,one particular time that is the worst one ever,,,,,,,,,,
adwrage,age when worst period of time started,,,,,,,,,,
adwrdepr,when prblms worst felt sad/empty/dprsd every day,,,,,,,,,,
adwrdisc,when prblms worst felt discrged abt life everyday,,,,,,,,,,
adwrlsin,when prblms worst lose intrst in enjoyable things,,,,,,,,,,
adwrplsr,when prblms worst lose plsure in good things,,,,,,,,,,
adwreles,when prblms worst have smaller appetite every day,,,,,,,,,,
adwremor,when prblms worst have larger appetite every day,,,,,,,,,,
adwrgain,when prblms worst did you gain weight w/o trying,,,,,,,,,,
adwrgrow,when prblms worst gain wght w/o trying bc growing,,,,,,,,,,
adwrpreg,when prblms worst gain wght w/o trying bc prgn,,,,,,,,,,
adwrgnl2,when prblms worst # lbs gained without trying,,,,,,,,,,
adwrlose,when prblms worst did you lose weight w/o trying,,,,,,,,,,
adwrdiet,when prblms worst lose wght w/o trying bc sick/dt,,,,,,,,,,
adwrlsl2,when prblms worst # lbs lost without trying,,,,,,,,,,
adwrslep,when prblms worst have prbs sleeping/waking early,,,,,,,,,,
adwrsmor,when prblms worst sleep a lot more than usual,,,,,,,,,,
adwrenrg,when prblms worst feel tired/low on energy evrydy,,,,,,,,,,
adwrslow,when prblms worst talk/move slower than usual,,,,,,,,,,
adwrslno,when prblms worst peop notice slower than usual,,,,,,,,,,
adwrjitt,when prblms worst rstlss/jittry/pacing everyday,,,,,,,,,,
adwrjino,when prblms worst peop notice you were rstlss,,,,,,,,,,
adwrthot,when prblms worst thghts slower/more confusing,,,,,,,,,,
adwrconc,when prblms worst have trouble concentrating,,,,,,,,,,
adwrdcsn,when prblms worst unable to make decisions,,,,,,,,,,
adwrnogd,when prblms wrst feel not as good as other people,,,,,,,,,,
adwrwrth,when prblms worst feel totally worthless everyday,,,,,,,,,,
ad_mdea1,sad/empty/depressed most of day or discouraged,,,,,,,,,,
ad_mdea2,lost interest or pleasure in most things,,,,,,,,,,
ad_mdea3,changes in appetite or wt,,,,,,,,,,
ad_mdea4,sleep problems,,,,,,,,,,
ad_mdea5,others noticed that r was restless or lethargic,,,,,,,,,,
ad_mdea6,felt tired/low energy nearly every day,,,,,,,,,,
ad_mdea7,felt worthless nearly every day,,,,,,,,,,
ad_mdea8,inability to concentrate or make decisions,,,,,,,,,,
adsmmdea,score of symptom indicators 1 thru 9,,,,,,,,,,
adpbintf,when prblms worst interfere with work/ prsnl life,,,,,,,,,,
adpbdlya,when prblms worst unable to carry out dly actvts,,,,,,,,,,
adpbrmbr,rmbr age when first 2+ wk period of time started,,,,,,,,,,
adpbage,age when first 2+ wk period of time started,,,,,,,,,,
adpbnum,# times felt this way for 2 wks/lngr during life,,,,,,,,,,
adpb2wk,felt this 2 wks+ w/oth prbs during past 12 mos,,,,,,,,,,
adpshmgt,how much did feelings interfere with home mngmt,,,,,,,,,,
adpswork,how much did feeling interfere with ablty to work,,,,,,,,,,
adpsrels,how much did feeling interfere with relationships,,,,,,,,,,
adpssoc,how much did feelings interfere with social life,,,,,,,,,,
adpsdays,# dys unable to work/carry out dly act pst 12 mos,,,,,,,,,,
adseedoc,see/talk to dr/oth prof abt feelings past 12 mos,,,,,,,,,,
adfamdoc,gen/fam doc talked w/abt feelings past 12 mos,,,,,,,,,,
adothdoc,oth dr talked w/about feelings past 12 mos,,,,,,,,,,
adpsych,psychologist talked w/about feelings past 12 mos,,,,,,,,,,
adpsymd,psychiatrist talked w/about feelings past 12 mos,,,,,,,,,,
adsocwrk,social worker talked w/about feelings past 12 mos,,,,,,,,,,
adcouns,counselor talked w/about feelings past 12 mos,,,,,,,,,,
adothmhp,mental prof talked w/about feelings past 12 mos,,,,,,,,,,
adnurse,nurse etc.talked w/about feelings past 12 mos,,,,,,,,,,
adrelig,religious advsr tlked w/about feelings pst 12 mos,,,,,,,,,,
adherbal,herbalist talked w/about feelings past 12 mos,,,,,,,,,,
adothhlp,oth help prof talked w/about feelings past 12 mos,,,,,,,,,,
adtmtnow,currently rcvng prof treatment/counslg for mood,,,,,,,,,,
adrx12mo,take pres meds prescribed for mood past 12 months,,,,,,,,,,
adrxnow,currently taking presc meds prescribed for mood,,,,,,,,,,
adrxhlp,how much has presc meds for mood helped pst 12 mo,,,,,,,,,,
adtmthlp,how much has trmt/counslg helped pst 12 mos,,,,,,,,,,
amdelt,adult: lifetime major depressive episode (mde),,,,,,,,,,
amdeyr,adult: past year major depressive episode (mde),,,,,,,,,,
asdshom2,adult: depress feelings role impairment - home management,,,,,,,,,,
asdswrk2,adult: depress feelings role impairment - ability to work,,,,,,,,,,
asdsrel2,adult: dep feelings role impairment - close relationships,,,,,,,,,,
asdssoc2,adult: depressive feelings role impairment - social life,,,,,,,,,,
amdeimp,adult: mde with severe role impairment,,,,,,,,,,
iramdelt,adult: lifetime major depressive episode (mde) - imp rev,,,,,,,,,,
iiamdelt,adult: lifetime major depressive episode (mde) - imp ind,,,,,,,,,,
iramdeyr,adult: past year major depressive episode (mde) - imp rev,,,,,,,,,,
iiamdeyr,adult: past year major depressive episode (mde) - imp ind,,,,,,,,,,
iramdeimp,adult: mde with severe role impairment - imp rev,,,,,,,,,,
iiamdeimp,adult: mde with severe role impairment - imp ind,,,,,,,,,,
atxmdeyr,rc-adult: saw/talk to md/prof abt depressive feelngs in py,,,,,,,,,,
arxmdeyr,rc-adult: used rx medication for depressive feelings in py,,,,,,,,,,
amdetxrx,rc-adult: rcvd trt/cnslg or rx med for depress feeling in py,,,,,,,,,,
adocmde,rc-adult: saw/talk to gen prac/fam md abt dep feelings in py,,,,,,,,,,
aomdmde,rc-adult: saw/talk to other md abt depressive feelings in py,,,,,,,,,,
apsy1mde,rc-adult: saw/talk to psychologist abt depres feelings in py,,,,,,,,,,
apsy2mde,rc-adult: saw/talk to psychiatrist abt depres feelings in py,,,,,,,,,,
asocmde,rc-adult: saw/talk to social workr abt depres feelings in py,,,,,,,,,,
acounmde,rc-adult: saw/talk to counselor abt depressve feelings in py,,,,,,,,,,
aomhmde,rc-adult: saw/talk to oth ment hlth prof abt dep feelings-py,,,,,,,,,,
anursmde,rc-adult: saw/talk to nurse/occ thera abt dep feelings in py,,,,,,,,,,
arelmde,rc-adult: saw/talk to relig advisr abt depres feelings in py,,,,,,,,,,
ahbchmde,rc-adult: saw/talk to another healer abt depr feelings in py,,,,,,,,,,
ahltmde,rc-adult: saw/talk to hlth prof abt depressve feelings in py,,,,,,,,,,
aaltmde,rc-adult: saw/talk to alt serv prof abt deprs feelings in py,,,,,,,,,,
yodprev,ever had several days whre felt sad/empty/deprssd,,,,,,,,,,
yodscev,ever had per of time where felt discrgd or hpelss,,,,,,,,,,
yolosev,ever had per of time lst intrst in enjoyable thgs,,,,,,,,,,
yodpdisc,feel discrgd about life when sad/empty/depressed,,,,,,,,,,
yodplsin,ever lose int in things when sad/empty/depressed,,,,,,,,,,
yodslsin,ever lose int in thgs when feeling discourgaged,,,,,,,,,,
yolsi2wk,period of time lasted every day for 2 wks /lngr,,,,,,,,,,
yodpr2wk,time when [feelfill] lstd evrydy 2 wks or lngr,,,,,,,,,,
yowrhrs,time that most severe/frequent mood lasted,,,,,,,,,,
yowrdst,how strong were bad feelings during 2 wks,,,,,,,,,,
yowrchr,bad feelings so severe nothing could cheer you up,,,,,,,,,,
yowrimp,"mood so severe couldn""t do dly activities",,,,,,,,,,
yodpprob,ever have oth prblms during 2 wks or longer,,,,,,,,,,
yowrprob,one particular time that is the worst one ever,,,,,,,,,,
yowrage,age when worst period of time started,,,,,,,,,,
yowrdepr,when prblms worst felt sad/empty/dprsd every day,,,,,,,,,,
yowrdisc,when prblms wrst felt discrged abt life every day,,,,,,,,,,
yowrlsin,when prblms worst lose intrst in enjoyable things,,,,,,,,,,
yowrplsr,when prblms worst feel no fun in good things,,,,,,,,,,
yowreles,when prblms worst eat less than usual every day,,,,,,,,,,
yowremor,when prblms worst eat more than usual every day,,,,,,,,,,
yowrgain,when prblms worst did you gain weight w/o trying,,,,,,,,,,
yowrgrow,when prblms worst gain wght w/o trying bc growing,,,,,,,,,,
yowrpreg,when prblms wrst gain wght w/o trying bc pregnant,,,,,,,,,,
yowrgnl2,when prblms worst # lbs gained without trying,,,,,,,,,,
yowrlose,when prblms worst did you lose weight w/o trying,,,,,,,,,,
yowrdiet,when prblms worst lose wght w/o trying bc sick/dt,,,,,,,,,,
yowrlsl2,when prblms worst # lbs lost without trying,,,,,,,,,,
yowrslep,when prblms worst have prbs sleeping/waking early,,,,,,,,,,
yowrsmor,when prblms worst sleep a lot more than usual,,,,,,,,,,
yowrenrg,when prblms worst feel tired/low on energy evrydy,,,,,,,,,,
yowrslow,when prblms worst talk/move slower than usual,,,,,,,,,,
yowrslno,when prblms worst peop notice slower than usual,,,,,,,,,,
yowrjitt,when prblms worst rstlss/jittry/pacing everyday,,,,,,,,,,
yowrjino,"when prblms wrst peop notice you cldn""t sit still",,,,,,,,,,
yowrthot,when prblms worst thghts slower/mixed up,,,,,,,,,,
yowrconc,when prblms wrst have trble keeping mind on thngs,,,,,,,,,,
yowrdcsn,when prblms worst unable to make decisions,,,,,,,,,,
yowrnogd,when prblms wrst feel not as good as other people,,,,,,,,,,
yowrwrth,when prblms worst feel totally worthless everyday,,,,,,,,,,
yo_mdea1,sad/empty/depressed most of day or discouraged,,,,,,,,,,
yo_mdea2,lost interest or pleasure in most things,,,,,,,,,,
yo_mdea3,changes in appetite or wt,,,,,,,,,,
yo_mdea4,sleep problems,,,,,,,,,,
yo_mdea5,others noticed that r was restless or lethargic,,,,,,,,,,
yo_mdea6,felt tired/low energy nearly every day,,,,,,,,,,
yo_mdea7,felt worthless nearly every day,,,,,,,,,,
yo_mdea8,inability to concentrate or make decisions,,,,,,,,,,
yodsmmde,score of symptom indicators 1 thru 9,,,,,,,,,,
yopbintf,when prblms worst interfere with schl/ prsnl life,,,,,,,,,,
yopbdlya,when prblms worst unable to carry out dly actvts,,,,,,,,,,
yopbrmbr,rmbr age when first 2+ wk period of time started,,,,,,,,,,
yopbage,age when first 2+ wk period of time started,,,,,,,,,,
yopbnum,# times felt this way for 2 wks/lngr during life,,,,,,,,,,
yopb2wk,felt this way 2 wks+ w/oth prbs during pst 12 mos,,,,,,,,,,
yopshmgt,how much did feelings interfere with home chores,,,,,,,,,,
yopswork,how mch did flngs intrfr w/ablty to do wll sch/wk,,,,,,,,,,
yopsrels,how much did flngs intrfr w/getting along w/fam,,,,,,,,,,
yopssoc,how much did feelings interfere with social life,,,,,,,,,,
yopsdays,# dys unable to work/carry out dly act pst 12 mos,,,,,,,,,,
yoseedoc,see/talk to a dr/oth prof abt feelings past 12 mos,,,,,,,,,,
yofamdoc,gen/fam doc talked w/abt feelings past 12 mos,,,,,,,,,,
yoothdoc,oth dr talked w/about feelings past 12 mos,,,,,,,,,,
yopsych,psychologist talked w/about feelings past 12 mos,,,,,,,,,,
yopsymd,psychiatrist talked w/about feelings past 12 mos,,,,,,,,,,
yosocwrk,social worker talked w/about feelings past 12 mos,,,,,,,,,,
yocouns,counselor talked w/about feelings past 12 mos,,,,,,,,,,
yoothmhp,mental prof talked w/about feelings past 12 mos,,,,,,,,,,
yonurse,nurse etc.talked w/about feelings past 12 mos,,,,,,,,,,
yorelig,religious advsr tlked w/about feelings pst 12 mos,,,,,,,,,,
yoherbal,herbalist talked w/about feelings past 12 mos,,,,,,,,,,
yoothhlp,oth help prof talked w/about feelings past 12 mos,,,,,,,,,,
yotmtnow,currently rcvng treatment/counslg for mood,,,,,,,,,,
yorx12mo,take pres meds prescribed for mood past 12 months,,,,,,,,,,
yorxnow,currently taking presc meds prescribed for mood,,,,,,,,,,
yorxhlp,how much has presc meds for mood helped pst 12 mos,,,,,,,,,,
yotmthlp,how much has trmt/counslg helped pst 12 mos,,,,,,,,,,
ymdelt,rc-youth: lifetime major depressive episode (mde),,,,,,,,,,
ymdeyr,rc-youth: past year major depressive episode (mde),,,,,,,,,,
ymdeaud5yr,rc-youth: past year mde and alc use disorder-dsm-5,,,,,,,,,,
ymiud5yany,rc-youth: py mde and ill drug use disorder-dsm-5 - any,,,,,,,,,,
ymsud5yany,rc-youth: py mde and sub use disorder-dsm-5 - any,,,,,,,,,,
ymdersud5any,rc-yth: mde or substance use disorder-past year-dsm-5-any,,,,,,,,,,
ymdesud5anyo,"rc-yth:only mde, only sud, both, or neither-py-dsm-5-any",,,,,,,,,,
ytxmdeyr,rc-youth: saw or talk to md/prof for mde in past year,,,,,,,,,,
yrxmdeyr,rc-youth: used rx medication for mde in past year,,,,,,,,,,
ymdetxrx,rc-youth: rcvd trt/cnslg or rx med for mde in pst yr,,,,,,,,,,
ydocmde,rc-youth: saw/talk to gen prac/fam md about mde in py,,,,,,,,,,
yomdmde,rc-youth: saw/talk to other md about mde in past year,,,,,,,,,,
ypsy1mde,rc-youth: saw/talk to psychologist abt mde in pst yr,,,,,,,,,,
ypsy2mde,rc-youth: saw/talk to psychiatrist abt mde in pst yr,,,,,,,,,,
ysocmde,rc-youth: saw/talk to social worker about mde in py,,,,,,,,,,
ycounmde,rc-youth: saw/talk to counselor about mde in pst yr,,,,,,,,,,
yomhmde,rc-youth: saw/talk to oth ment hlth prof about mde-py,,,,,,,,,,
ynursmde,rc-youth: saw/talk to nurse/occ thera about mde in py,,,,,,,,,,
yrelmde,rc-youth: saw/talk to relig advisor about mde in py,,,,,,,,,,
yhbchmde,rc-youth: saw/talk to another healer about mde in py,,,,,,,,,,
yhltmde,rc-youth: saw/talk to health prof about mde in pst yr,,,,,,,,,,
yaltmde,rc-youth: saw/talk to alt serv prof about mde in py,,,,,,,,,,
ymdehprx,rc-youth: saw health prof or rx med for mde in pst yr,,,,,,,,,,
ymdehpo,rc-youth: saw health prof only for mde in past year,,,,,,,,,,
ymderxo2,"rc-youth: rcvd rx med, no health prof for mde in py",,,,,,,,,,
ymdeharx,rc-youth: saw health prof and rx med for mde in py,,,,,,,,,,
ysdshome,rc-youth: mde role impairment - chores at home,,,,,,,,,,
ysdswrk,rc-youth: mde role impairment - school or work,,,,,,,,,,
ysdsrel,rc-youth: mde role impairment - family relationships,,,,,,,,,,
ysdssoc,rc-youth: mde role impairment - social life,,,,,,,,,,
ysdsovrl,rc-youth: max severity level of mde role impairment,,,,,,,,,,
mdeimpy,rc-youth: mde with severe role impairment,,,,,,,,,,
ymdeimad5yr,rc-youth: py mde with severe imp and alc use disorder-dsm-5,,,,,,,,,,
ymimi5yany,rc-youth: py mde w/ sev impair & ill drg use dis-dsm-5-any,,,,,,,,,,
ymims5yany,rc-youth: py mde w/ sev impair and sub use dis-dsm-5 - any,,,,,,,,,,
mhtseektx,did seek trmt for mental health (not rcvd trmt)-pst 12 mos,,,,,,,,,,
mhtshldtx,thought shld get mntl hlth trmt (not rcvd trmt)-pst 12 mos,,,,,,,,,,
mhtuncost,unmet mh trmt need: treatment cost too much,,,,,,,,,,
mhtuninscv,unmet mh trmt need: no health insurance coverage for trmt,,,,,,,,,,
mhtunenfcv,unmet mh trmt need: health insurance did not cover enough,,,,,,,,,,
mhtunwher,unmet trmt need: did not know how/where to get treatment,,,,,,,,,,
mhtunnofnd,unmet mh trmt need: could not find preferred provider,,,,,,,,,,
mhtunnoopn,unmet mh trmt need: no openings with preferred provider,,,,,,,,,,
mhtunprobs,"unmet mh trmt need: prob w/trans, child care, appt times",,,,,,,,,,
mhtuntime,unmet mh trmt need: not enough time for treatment,,,,,,,,,,
mhtunpriv,unmet mh trmt need: worried that info not kept private,,,,,,,,,,
mhtunpthnk,unmet mh trmt need: worried what people would think or say,,,,,,,,,,
mhtunconsq,"unmet mh trmt need: worried loss of job, home, children, etc",,,,,,,,,,
mhtunstart,unmet mh trmt need: not ready to start treatment,,,,,,,,,,
mhtunhndl,unmet mh trmt need: thought could handle mntl hlth on own,,,,,,,,,,
mhtunfflke,unmet mh trmt need: family/friends/relig group wouldnt like,,,,,,,,,,
mhtunforce,unmet mh trmt need: worried about being forced against will,,,,,,,,,,
mhtunmed,unmet mh trmt need: thought would be told to take medication,,,,,,,,,,
mhtunnohlp,"unmet mh trmt need: didn""t think treatment would help",,,,,,,,,,
mhtuncare,unmet mh trmt need: no one would care if you got better,,,,,,,,,,
