Column1,entity:A_MainTableDatasets_id,Categories,Data,DataDictionary,FileFormat,Homepage,SizeGb,Source,Sponsor,Year,dataset_name,dataset_title,file_name,Column3,Column4,Column5,Column52
260,National_Immunization_Survey_Child_2018,Diseases and Conditions,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/DiseaseAndConditions/NISPUF18.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/DiseaseAndConditions/NIS-PUF18-DUG.pdf,CSV,https://www.cdc.gov/vaccines/imz-managers/nis/datasets.html,0.098,NIS,CDC,2018,national_immunization_survey_child_2018,National Immunization Survey Child 2018,national_immunization_survey_child_2018.csv,,,,
261,National_Immunization_Survey_Child_2019,Diseases and Conditions,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/DiseaseAndConditions/NISPUF19.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/DiseaseAndConditions/NIS-PUF19-DUG.pdf,CSV,https://www.cdc.gov/vaccines/imz-managers/nis/datasets.html,0.115,NIS,CDC,2019,national_immunization_survey_child_2019,National Immunization Survey Child 2019,national_immunization_survey_child_2019.csv,,,,
262,National_Immunization_Survey_Child_2020,Diseases and Conditions,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/DiseaseAndConditions/NISPUF20.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/DiseaseAndConditions/NIS-PUF20-DUG.pdf,CSV,https://www.cdc.gov/vaccines/imz-managers/nis/datasets.html,0.125,NIS,CDC,2020,national_immunization_survey_child_2020,National Immunization Survey Child 2020,national_immunization_survey_child_2020.csv,,,,
263,National_Immunization_Survey_Child_2021,Diseases and Conditions,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/DiseaseAndConditions/NISPUF21.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/DiseaseAndConditions/NIS-PUF21-DUG.pdf,CSV,https://www.cdc.gov/vaccines/imz-managers/nis/datasets.html,0.143,NIS,CDC,2021,national_immunization_survey_child_2021,National Immunization Survey Child 2021,national_immunization_survey_child_2021.csv,,,,
264,National_Immunization_Survey_Child_2022,Diseases and Conditions,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/DiseaseAndConditions/NISPUF22.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/DiseaseAndConditions/NIS-PUF22-DUG.pdf,CSV,https://www.cdc.gov/vaccines/imz-managers/nis/datasets.html,0.122,NIS,CDC,2022,national_immunization_survey_child_2022,National Immunization Survey Child 2022,national_immunization_survey_child_2022.csv,,,,
265,National_Immunization_Survey_Child_2023,Diseases and Conditions,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/DiseaseAndConditions/NISPUF23.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/DiseaseAndConditions/NISPUF23DUG.pdf,CSV,https://www.cdc.gov/vaccines/imz-managers/nis/datasets.html,0.142,NIS,CDC,2023,national_immunization_survey_child_2023,National Immunization Survey Child 2023,national_immunization_survey_child_2023.csv,,,,
266,National_Immunization_Survey_Teen_2015,Diseases and Conditions,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/DiseaseAndConditions/NISTEENPUF15.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/DiseaseAndConditions/NIS-TEEN-PUF15-DUG.pdf,CSV,https://www.cdc.gov/vaccines/imz-managers/nis/datasets-teen.html,0.197,NIS,CDC,2015,national_immunization_survey_teen_2015,National Immunization Survey Teen 2015,national_immunization_survey_teen_2015.csv,,,,
267,National_Immunization_Survey_Teen_2016,Diseases and Conditions,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/DiseaseAndConditions/NISTEENPUF16.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/DiseaseAndConditions/NIS-TEEN-PUF16-DUG.pdf,CSV,https://www.cdc.gov/vaccines/imz-managers/nis/datasets-teen.html,0.216,NIS,CDC,2016,national_immunization_survey_teen_2016,National Immunization Survey Teen 2016,national_immunization_survey_teen_2016.csv,,,,
268,National_Immunization_Survey_Teen_2017,Diseases and Conditions,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/DiseaseAndConditions/NISTEENPUF17.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/DiseaseAndConditions/NIS-TEEN-PUF17-DUG.pdf,CSV,https://www.cdc.gov/vaccines/imz-managers/nis/datasets-teen.html,0.218,NIS,CDC,2017,national_immunization_survey_teen_2017,National Immunization Survey Teen 2017,national_immunization_survey_teen_2017.csv,,,,
269,National_Immunization_Survey_Teen_2018,Diseases and Conditions,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/DiseaseAndConditions/NISTEENPUF18.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/DiseaseAndConditions/NIS-TEEN-PUF18-DUG.pdf,CSV,https://www.cdc.gov/vaccines/imz-managers/nis/datasets-teen.html,0.108,NIS,CDC,2018,national_immunization_survey_teen_2018,National Immunization Survey Teen 2018,national_immunization_survey_teen_2018.csv,,,,
270,National_Immunization_Survey_Teen_2019,Diseases and Conditions,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/DiseaseAndConditions/NISTEENPUF19.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/DiseaseAndConditions/NIS-TEEN-PUF19-DUG.pdf,CSV,https://www.cdc.gov/vaccines/imz-managers/nis/datasets-teen.html,0.22,NIS,CDC,2019,national_immunization_survey_teen_2019,National Immunization Survey Teen 2019,national_immunization_survey_teen_2019.csv,,,,
271,National_Immunization_Survey_Teen_2020,Diseases and Conditions,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/DiseaseAndConditions/NISTEENPUF20.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/DiseaseAndConditions/NIS-TEEN-PUF20-DUG.pdf,CSV,https://www.cdc.gov/vaccines/imz-managers/nis/datasets-teen.html,0.218,NIS,CDC,2020,national_immunization_survey_teen_2020,National Immunization Survey Teen 2020,national_immunization_survey_teen_2020.csv,,,,
272,National_Immunization_Survey_Teen_2021,Diseases and Conditions,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/DiseaseAndConditions/NISTEENPUF21.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/DiseaseAndConditions/NIS-TEEN-PUF21-DUG.pdf,CSV,https://www.cdc.gov/vaccines/imz-managers/nis/datasets-teen.html,0.219,NIS,CDC,2021,national_immunization_survey_teen_2021,National Immunization Survey Teen 2021,national_immunization_survey_teen_2021.csv,,,,
273,National_Immunization_Survey_Teen_2022,Diseases and Conditions,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/DiseaseAndConditions/NISTEENPUF22.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/DiseaseAndConditions/NIS-TEEN-PUF22-DUG.pdf,CSV,https://www.cdc.gov/vaccines/imz-managers/nis/datasets-teen.html,0.216,NIS,CDC,2022,national_immunization_survey_teen_2022,National Immunization Survey Teen 2022,national_immunization_survey_teen_2022.csv,,,,
274,National_Immunization_Survey_Teen_2023,Diseases and Conditions,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/DiseaseAndConditions/NISTEENPUF23.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/DiseaseAndConditions/NISTEENPUF23DUG.pdf,CSV,https://www.cdc.gov/vaccines/imz-managers/nis/datasets-teen.html,0.212,NIS,CDC,2023,national_immunization_survey_teen_2023,National Immunization Survey Teen 2023,national_immunization_survey_teen_2023.csv,,,,
275,National_Substance_Use_and_Mental_Health_Services_Survey_2021,Diseases and Conditions,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/DiseaseAndConditions/NSUMHSS_2021_PUF_CSV.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/DiseaseAndConditions/N-SUMHSS-2021-DS0001-info-codebook.pdf,CSV,https://www.samhsa.gov/data/data-we-collect/n-sumhss/datafiles,0.052,N-SUMHSS,SAMHSA,2021,national_substance_use_and_mental_health_services_survey_2021,National Substance Use and Mental Health Services Survey 2021,national_substance_use_and_mental_health_services_survey_2021.csv,,,,
276,National_Substance_Use_and_Mental_Health_Services_Survey_2022,Diseases and Conditions,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/DiseaseAndConditions/NSUMHSS_2022_PUF_CSV.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/DiseaseAndConditions/N-SUMHSS-2022-DS0001-info-codebook.pdf,CSV,https://www.samhsa.gov/data/data-we-collect/n-sumhss/datafiles,0.053,N-SUMHSS,SAMHSA,2022,national_substance_use_and_mental_health_services_survey_2022,National Substance Use and Mental Health Services Survey 2022,national_substance_use_and_mental_health_services_survey_2022.csv,,,,
277,National_Substance_Use_and_Mental_Health_Services_Survey_2023,Diseases and Conditions,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/DiseaseAndConditions/NSUMHSS_2023_PUF_CSV.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/DiseaseAndConditions/N-SUMHSS-2023-DS0001-info-codebook_v1.pdf,CSV,https://www.samhsa.gov/data/data-we-collect/n-sumhss/datafiles,0.05,N-SUMHSS,SAMHSA,2023,national_substance_use_and_mental_health_services_survey_2023,National Substance Use and Mental Health Services Survey 2023,national_substance_use_and_mental_health_services_survey_2023.csv,,,,
278,OMIUV_Ultraviolet_Irradiance_2004-2015,Neighborhood and Built Environment,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/NeighborhoodAndBuiltEnvironment/Population-Weighted_Ultraviolet_Irradiance__2004-2015.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/NeighborhoodAndBuiltEnvironment/OMIUV_Metadata_May2017.pdf,CSV,https://data.cdc.gov/Environmental-Health-Toxicology/Population-Weighted-Ultraviolet-Irradiance-2004-20/h28b-t43q,1.04,OMIUV,CDC,2004-2015,omiuv_ultraviolet_irradiance_2004,OMIUV Ultraviolet Irradiance 2004,omiuv_ultraviolet_irradiance_2004.csv,,,,
282,PDSI_Palmer_Drought_Severity_1895-2016,Neighborhood and Built Environment,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/NeighborhoodAndBuiltEnvironment/Palmer_Drought_Severity_Index__1895-2016.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/NeighborhoodAndBuiltEnvironment/PDSI_Metadata_Jan2017.pdf,CSV,https://data.cdc.gov/Environmental-Health-Toxicology/Palmer-Drought-Severity-Index-1895-2016/en5r-5ds4,0.0977,PDSI,CDC,1895-2016,pdsi_palmer_drought_severity_1895,PDSI Palmer Drought Severity 1895,pdsi_palmer_drought_severity_1895.csv,,,,
283,PFI_ParentandFamilyInvolvementInEducation_2016,Education Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/pfi_pu_2016.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/cbook_pfi_pu_2016.pdf,CSV,https://nces.ed.gov/nhes/dataproducts.asp,0.0432,NHES,NCES,2016,pfi_parentand_family_involvement_in_education_2016,PFI Parentand Family Involvement In Education 2016,pfi_parentand_family_involvement_in_education_2016.csv,,,,
284,PFI_ParentandFamilyInvolvementInEducation_2019,Education Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/pfi_pu_pert_2019.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/cbook_pfi_pu.pdf,CSV,https://nces.ed.gov/nhes/dataproducts.asp,0.0513,NHES,NCES,2019,pfi_parentand_family_involvement_in_education_2019,PFI Parentand Family Involvement In Education 2019,pfi_parentand_family_involvement_in_education_2019.csv,,,,
285,PLACES_500Cities_2016,Multiple Categories,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/500_Cities__Local_Data_for_Better_Health__2016_release.csv,https://chronicdata.cdc.gov/500-Cities/500-Cities-Local-Data-for-Better-Health-2016-relea/9z78-nsfp,CSV,https://chronicdata.cdc.gov/500-Cities-Places/500-Cities-Local-Data-for-Better-Health-2016-relea/9z78-nsfp,0.227,Social Determinants of Health Database,CDC,2016,places_500_cities_2016,PLACES 500 Cities 2016,places_500_cities_2016.csv,,,,
286,PLACES_500Cities_2019,Multiple Categories,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/500_Cities__Local_Data_for_Better_Health__2019_release.csv,https://chronicdata.cdc.gov/500-Cities/500-Cities-Local-Data-for-Better-Health-2017-relea/6vp6-wxuq,CSV,https://chronicdata.cdc.gov/500-Cities-Places/500-Cities-Local-Data-for-Better-Health-2019-relea/6vp6-wxuq,0.228,Social Determinants of Health Database,CDC,2019,places_500_cities_2019,PLACES 500 Cities 2019,places_500_cities_2019.csv,,,,
287,PLACES_500Cities_2020,Multiple Categories,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/PLACES__Local_Data_for_Better_Health__County_Data_2020.csv,https://data.cdc.gov/500-Cities-Places/PLACES-Local-Data-for-Better-Health-County-Data-20/dv4u-3x3q/about_data,CSV,https://chronicdata.cdc.gov/500-Cities-Places/PLACES-Local-Data-for-Better-Health-Place-Data-202/eav7-hnsx,0.04,Social Determinants of Health Database,CDC,2020,places_500_cities_2020,PLACES 500 Cities 2020,places_500_cities_2020.csv,,,,
288,PLACES_500Cities_2021,Multiple Categories,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/PLACES__Local_Data_for_Better_Health__County_Data_2021.csv,https://data.cdc.gov/500-Cities-Places/PLACES-Local-Data-for-Better-Health-County-Data-20/pqpp-u99h/about_data,CSV,https://chronicdata.cdc.gov/500-Cities-Places/PLACES-Local-Data-for-Better-Health-Place-Data-202/eav7-hnsx,0.042,Social Determinants of Health Database,CDC,2021,places_500_cities_2021,PLACES 500 Cities 2021,places_500_cities_2021.csv,,,,
289,PLACES_500Cities_2022,Multiple Categories,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/PLACES__Local_Data_for_Better_Health__County_Data_2022_release.csv,https://data.cdc.gov/500-Cities-Places/PLACES-Local-Data-for-Better-Health-Place-Data-202/epbn-9bv3/about_data,CSV,https://chronicdata.cdc.gov/500-Cities-Places/PLACES-Local-Data-for-Better-Health-Place-Data-202/eav7-hnsx,0.044,Social Determinants of Health Database,CDC,2022,places_500_cities_2022,PLACES 500 Cities 2022,places_500_cities_2022.csv,,,,
290,PLACES_500Cities_2023,Multiple Categories,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/PLACES__Local_Data_for_Better_Health__County_Data_2023.csv,https://data.cdc.gov/500-Cities-Places/PLACES-Local-Data-for-Better-Health-County-Data-20/h3ej-a9ec/about_data,CSV,https://chronicdata.cdc.gov/500-Cities-Places/PLACES-Local-Data-for-Better-Health-Place-Data-202/eav7-hnsx,0.05,Social Determinants of Health Database,CDC,2023,places_500_cities_2023,PLACES 500 Cities 2023,places_500_cities_2023.csv,,,,
291,PLACES_500Cities_2024,Multiple Categories,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/PLACES__Local_Data_for_Better_Health__County_Data_2024.csv,https://data.cdc.gov/500-Cities-Places/PLACES-Local-Data-for-Better-Health-County-Data-20/swc5-untb/about_data,CSV,https://chronicdata.cdc.gov/500-Cities-Places/PLACES-Local-Data-for-Better-Health-Place-Data-202/eav7-hnsx,0.053,Social Determinants of Health Database,CDC,2024,places_500_cities_2024,PLACES 500 Cities 2024,places_500_cities_2024.csv,,,,
293,Primary_Care_Access_and_Quality_Longitudinal_county,Health Care Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthCareAccessAndQuality/county_hedis_6575ffs.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthCareAccessAndQuality/data_dictionary_hedis_6575ffs.xlsx,CSV,https://data.dartmouthatlas.org/primary-care/#longitudinal,0.15,Primary Care Access and Quality Measures,HEDIS,2008-2022,primary_care_access_and_quality_longitudinal_county,Primary Care Access and Quality Longitudinal county,primary_care_access_and_quality_longitudinal_county.csv,,,,
294,Primary_Care_Access_and_Quality_Longitudinal_hrr,Health Care Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthCareAccessAndQuality/hrr_hedis_6575ffs.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthCareAccessAndQuality/data_dictionary_hedis_6575ffs.xlsx,CSV,https://data.dartmouthatlas.org/primary-care/#longitudinal,0.015,Primary Care Access and Quality Measures,HEDIS,2008-2019,primary_care_access_and_quality_longitudinal_hrr,Primary Care Access and Quality Longitudinal hrr,primary_care_access_and_quality_longitudinal_hrr.csv,,,,
295,Primary_Care_Access_and_Quality_Longitudinal_hsa,Health Care Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthCareAccessAndQuality/hsa_hedis_6575ffs.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthCareAccessAndQuality/data_dictionary_hedis_6575ffs.xlsx,CSV,https://data.dartmouthatlas.org/primary-care/#longitudinal,0.161,Primary Care Access and Quality Measures,HEDIS,2008-2020,primary_care_access_and_quality_longitudinal_hsa,Primary Care Access and Quality Longitudinal hsa,primary_care_access_and_quality_longitudinal_hsa.csv,,,,
296,Primary_Care_Access_and_Quality_Longitudinal_state,Health Care Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthCareAccessAndQuality/state_hedis_6575ffs.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthCareAccessAndQuality/data_dictionary_hedis_6575ffs.xlsx,CSV,https://data.dartmouthatlas.org/primary-care/#longitudinal,0.0026,Primary Care Access and Quality Measures,HEDIS,2008-2021,primary_care_access_and_quality_longitudinal_state,Primary Care Access and Quality Longitudinal state,primary_care_access_and_quality_longitudinal_state.csv,,,,
298,ReadingAssessments_LocalEducationAgency_2009-2010,Education Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/rla-achievement-lea-sy2009-10.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/assessments-sy08-09-to-sy10-11-public-file-documentation.doc,CSV,https://www2.ed.gov/about/inits/ed/edfacts/data-files/index.html,0.01,EdFacts,ED,2009-2010,reading_assessments_local_education_agency_2009,Reading Assessments Local Education Agency 2009,reading_assessments_local_education_agency_2009.csv,,,,
299,ReadingAssessments_LocalEducationAgency_2010-2011,Education Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/rla-achievement-lea-sy2010-11.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/assessments-sy08-09-to-sy10-11-public-file-documentation.doc,CSV,https://www2.ed.gov/about/inits/ed/edfacts/data-files/index.html,0.01,EdFacts,ED,2010-2011,reading_assessments_local_education_agency_2010,Reading Assessments Local Education Agency 2010,reading_assessments_local_education_agency_2010.csv,,,,
300,ReadingAssessments_LocalEducationAgency_2011-2012,Education Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/rla-achievement-lea-sy2011-12.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/assessments-sy11-12-public-file-documentation.doc,CSV,https://www2.ed.gov/about/inits/ed/edfacts/data-files/index.html,0.01,EdFacts,ED,2011-2012,reading_assessments_local_education_agency_2011,Reading Assessments Local Education Agency 2011,reading_assessments_local_education_agency_2011.csv,,,,
301,ReadingAssessments_LocalEducationAgency_2012-2013,Education Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/rla-achievement-lea-sy2012-13.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/assessments-sy12-13-public-file-documentation-v2-1.doc,CSV,https://www2.ed.gov/about/inits/ed/edfacts/data-files/index.html,0.011,EdFacts,ED,2012-2013,reading_assessments_local_education_agency_2012,Reading Assessments Local Education Agency 2012,reading_assessments_local_education_agency_2012.csv,,,,
302,ReadingAssessments_LocalEducationAgency_2013-2014,Education Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/rla-achievement-lea-sy2013-14.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/assessments-sy13-14-public-file-documentation.doc,CSV,https://www2.ed.gov/about/inits/ed/edfacts/data-files/index.html,0.01,EdFacts,ED,2013-2014,reading_assessments_local_education_agency_2013,Reading Assessments Local Education Agency 2013,reading_assessments_local_education_agency_2013.csv,,,,
303,ReadingAssessments_LocalEducationAgency_2014-2015,Education Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/rla-achievement-lea-sy2014-15.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/assessments-sy2014-15-public-file-documentation.doc,CSV,https://www2.ed.gov/about/inits/ed/edfacts/data-files/index.html,0.011,EdFacts,ED,2014-2015,reading_assessments_local_education_agency_2014,Reading Assessments Local Education Agency 2014,reading_assessments_local_education_agency_2014.csv,,,,
304,ReadingAssessments_LocalEducationAgency_2015-2016,Education Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/rla-achievement-lea-sy2015-16.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/assessments-sy2015-16-public-file-documentation.docx,CSV,https://www2.ed.gov/about/inits/ed/edfacts/data-files/index.html,0.011,EdFacts,ED,2015-2016,reading_assessments_local_education_agency_2015,Reading Assessments Local Education Agency 2015,reading_assessments_local_education_agency_2015.csv,,,,
305,ReadingAssessments_LocalEducationAgency_2016-2017,Education Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/rla-achievement-lea-sy2016-17.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/assessments-sy2016-17-public-file-documentation.docx,CSV,https://www2.ed.gov/about/inits/ed/edfacts/data-files/index.html,0.012,EdFacts,ED,2016-2017,reading_assessments_local_education_agency_2016,Reading Assessments Local Education Agency 2016,reading_assessments_local_education_agency_2016.csv,,,,
306,ReadingAssessments_LocalEducationAgency_2017-2018,Education Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/rla-achievement-lea-sy2017-18.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/assessments-sy2017-18-public-file-documentation.docx,CSV,https://www2.ed.gov/about/inits/ed/edfacts/data-files/index.html,0.012,EdFacts,ED,2017-2018,reading_assessments_local_education_agency_2017,Reading Assessments Local Education Agency 2017,reading_assessments_local_education_agency_2017.csv,,,,
307,ReadingAssessments_LocalEducationAgency_2018-2019,Education Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/rla-achievement-lea-sy2018-19-long.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/assessments-sy2018-19-public-file-documentation.docx,CSV,https://www2.ed.gov/about/inits/ed/edfacts/data-files/index.html,0.124,EdFacts,ED,2018-2019,reading_assessments_local_education_agency_2018,Reading Assessments Local Education Agency 2018,reading_assessments_local_education_agency_2018.csv,,,,
308,ReadingParticipation_LocalEducationAgency_2012-2013,Education Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/rla-participation-lea-sy2012-13.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/assessments-sy12-13-public-file-documentation-v2-1.doc,CSV,https://www2.ed.gov/about/inits/ed/edfacts/data-files/index.html,0.01,EdFacts,ED,2012-2013,reading_participation_local_education_agency_2012,Reading Participation Local Education Agency 2012,reading_participation_local_education_agency_2012.csv,,,,
309,ReadingParticipation_LocalEducationAgency_2013-2014,Education Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/rla-participation-lea-sy2013-14.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/assessments-sy13-14-public-file-documentation.doc,CSV,https://www2.ed.gov/about/inits/ed/edfacts/data-files/index.html,0.01,EdFacts,ED,2013-2014,reading_participation_local_education_agency_2013,Reading Participation Local Education Agency 2013,reading_participation_local_education_agency_2013.csv,,,,
310,ReadingParticipation_LocalEducationAgency_2014-2015,Education Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/rla-participation-lea-sy2014-15.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/assessments-sy2014-15-public-file-documentation.doc,CSV,https://www2.ed.gov/about/inits/ed/edfacts/data-files/index.html,0.011,EdFacts,ED,2014-2015,reading_participation_local_education_agency_2014,Reading Participation Local Education Agency 2014,reading_participation_local_education_agency_2014.csv,,,,
311,ReadingParticipation_LocalEducationAgency_2015-2016,Education Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/rla-participation-lea-sy2015-16.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/assessments-sy2015-16-public-file-documentation.docx,CSV,https://www2.ed.gov/about/inits/ed/edfacts/data-files/index.html,0.011,EdFacts,ED,2015-2016,reading_participation_local_education_agency_2015,Reading Participation Local Education Agency 2015,reading_participation_local_education_agency_2015.csv,,,,
